datasetid,recordid,sexe_de_l_etudiant,niveau_geo,diffusable,sexe,a_des_effectifs_ing,secteur_de_l_etablissement,niveau_geographique,rentree_universitaire,regroupement,rentree,reg_id,secret,secteur,effectif,donnees_soumises_au_secret_stat,a_des_effectifs_dut,geo_nom,geo_id,donnees_diffusables,rgp_formations_ou_etablissements,record_timestamp,effectif_ing,effectif_dut
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,2c351a8e79d8c39845b82339cf9140f7f290fd9f,Masculin,REGION,oui,1,non,Établissements publics,Région,2012-13,EC_PARAM,2012,R93,non,PU,690,Autres données,non,Provence-Alpes-Côte d'Azur,R93,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,4d4fcdf9cb17de9157cfe0597997f5342294dd63,Masculin,REGION,oui,1,oui,Établissements publics,Région,2012-13,ING_autres,2012,R93,non,PU,1968,Autres données,non,Provence-Alpes-Côte d'Azur,R93,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,1968,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,537ea1d96ec18c5cd753464ab1ce7325c27565f6,Feminin,REGION,oui,2,oui,Établissements publics,Région,2012-13,ING_autres,2012,R93,non,PU,457,Autres données,non,Provence-Alpes-Côte d'Azur,R93,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,457,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,e322dfd1f95cd4635ab4636526c30450766253aa,Masculin,REGION,oui,1,non,Établissements privés,Région,2012-13,STS,2012,R93,non,PR,2428,Autres données,non,Provence-Alpes-Côte d'Azur,R93,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,7f8fa1f50e7ecbf5fd131700d516fda14942b60e,Feminin,REGION,oui,2,oui,Établissements privés,Région,2012-13,TOTAL,2012,R93,non,PR,15784,Autres données,non,Provence-Alpes-Côte d'Azur,R93,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,78,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,5b00fe3a8ac4249e30786f1b7bf389055f82b0b0,Feminin,REGION,oui,2,oui,Établissements publics,Région,2012-13,TOTAL,2012,R93,non,PU,71821,Autres données,oui,Provence-Alpes-Côte d'Azur,R93,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,1088,3277
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,4a410cd4852d02ea3c72aa6ebac307d3d4b60e0e,Masculin,REGION,oui,1,oui,Établissements privés,Région,2012-13,TOTAL,2012,R93,non,PR,11542,Autres données,non,Provence-Alpes-Côte d'Azur,R93,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,467,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,8c06363617dcaef0448d4758ed1a9ecca990e900,Masculin,REGION,oui,1,non,Établissements privés,Région,2012-13,EC_COM,2012,R94,non,PR,33,Autres données,non,Corse,R94,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,629a50e9177f08c78d01af82c8be5737e1aa3f65,Masculin,REGION,oui,1,oui,Établissements publics,Région,2012-13,UNIV,2012,R94,non,PU,1614,Autres données,oui,Corse,R94,Données diffusables,Universités,2017-04-03T14:31:09+02:00,35,244
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,f70f3a82b18787acf5c825a539174885b2e2da70,Feminin,REGION,oui,2,non,Établissements privés,Région,2015-16,EC_PARAM,2015,R44,non,PR,3277,Autres données,non,Grand Est,R44,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,0f45119006de4e8e68acbf9c4fa27bd47ca66d56,Feminin,REGION,oui,2,non,Établissements privés,Région,2015-16,EC_autres,2015,R44,non,PR,714,Autres données,non,Grand Est,R44,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,a7db5c49be1a8d707d63b6b09f904164547c2159,Masculin,REGION,oui,1,oui,Établissements privés,Région,2015-16,ING_autres,2015,R44,non,PR,819,Autres données,non,Grand Est,R44,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,819,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,202887bd335f73698c695fb8732224a7985f397e,Feminin,REGION,oui,2,non,Établissements privés,Région,2015-16,STS,2015,R44,non,PR,2819,Autres données,non,Grand Est,R44,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,889930a5b5fb814ba7e19b53903e6431998529f7,Feminin,REGION,oui,2,non,Établissements publics,Région,2015-16,EC_ART,2015,R52,non,PU,991,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,1bb9e9fbd06922361c7afbefbdbef409694ca233,Masculin,REGION,oui,1,non,Établissements publics,Région,2015-16,EC_ART,2015,R52,non,PU,630,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,7658f3d9fff8135b1d8224a11108885fed5f8f76,Masculin,REGION,oui,1,non,Établissements publics,Région,2015-16,EC_JUR,2015,R52,non,PU,76,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,35340b308b18bbb734dd316b2c0683d2ac60e33c,Feminin,REGION,oui,2,non,Établissements privés,Région,2015-16,EC_JUR,2015,R52,non,PR,37,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,557356f2f68d8cba1079b72f02b61ba130bce1ff,Masculin,REGION,oui,1,non,Établissements privés,Région,2015-16,EC_PARAM,2015,R52,non,PR,397,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,47fcf0832c51a5ca13e6d6f8c7075834f666748c,Masculin,REGION,oui,1,non,Établissements privés,Région,2015-16,EC_autres,2015,R52,non,PR,1407,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,e5012ec9d8d20d753a8e7e651f0becdc72795ba1,Feminin,REGION,oui,2,non,Établissements publics,Région,2015-16,ESPE,2015,R52,non,PU,2668,Autres données,non,Pays de la Loire,R52,Données diffusables,ESPE,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,109e9455f1ca1dc38f38eee51aac52822504f4d6,Feminin,REGION,oui,2,oui,Établissements publics,Région,2015-16,ING_autres,2015,R52,non,PU,1169,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,1169,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,59883c780d2e2ec7205ac6419330b9f6936b5453,Masculin,REGION,oui,1,non,Établissements publics,Région,2015-16,STS,2015,R52,non,PU,4198,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,45f7c82b605ada86e20c0ff4053f26e89438a24e,Feminin,REGION,oui,2,non,Établissements privés,Région,2015-16,STS,2015,R52,non,PR,5037,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,96bbbc72da1628121b61ccc5fb5bf1def9afb6ca,Feminin,REGION,oui,2,oui,Établissements publics,Région,2015-16,UNIV,2015,R52,non,PU,37929,Autres données,oui,Pays de la Loire,R52,Données diffusables,Universités,2017-04-03T14:31:09+02:00,339,2125
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,424e9b64592e9f1ad4d3e90e329eddacd334db06,Masculin,REGION,oui,1,non,Établissements publics,Région,2015-16,CPGE,2015,R53,non,PU,1896,Autres données,non,Bretagne,R53,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,31b0c3f4428562d8468c0fae143c20d72030c1e9,Feminin,REGION,oui,2,non,Établissements privés,Région,2015-16,CPGE,2015,R53,non,PR,299,Autres données,non,Bretagne,R53,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,a39378552e41dc461ae1f710d71617a6586fb5bb,Feminin,REGION,oui,2,non,Établissements privés,Région,2015-16,EC_ART,2015,R53,non,PR,305,Autres données,non,Bretagne,R53,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,07b03521ef89962bbb3cc75e703c37926dfcbc65,Masculin,REGION,oui,1,non,Établissements publics,Région,2015-16,EC_JUR,2015,R53,non,PU,145,Autres données,non,Bretagne,R53,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,55161f54f4e5a392cb430f9c72f0569f87fa2679,Feminin,REGION,oui,2,non,Établissements privés,Région,2015-16,EC_JUR,2015,R53,non,PR,246,Autres données,non,Bretagne,R53,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,2fbbd0c243707aa950810a0ab39098b23646b576,Feminin,REGION,oui,2,non,Établissements privés,Région,2015-16,EPEU,2015,R53,non,PR,1346,Autres données,non,Bretagne,R53,Données diffusables,Etablissements d'enseignement universitaire privés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,492410a892ddc5c36f409ed4100d922113b5a2ba,Feminin,REGION,oui,2,oui,Établissements publics,Région,2015-16,GE,2015,R53,non,PU,70,Autres données,non,Bretagne,R53,Données diffusables,Grands établissements MENESR,2017-04-03T14:31:09+02:00,61,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,117cf806456d45227c2ef03ec1ecfe8ae09922df,Feminin,REGION,oui,2,non,Établissements privés,Région,2015-16,STS,2015,R53,non,PR,4127,Autres données,non,Bretagne,R53,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,c567a2ba34456f0c36b1c0aa369cc4350ecf2f6c,Masculin,REGION,oui,1,oui,Établissements publics,Région,2015-16,TOTAL,2015,R53,non,PU,48237,Autres données,oui,Bretagne,R53,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,5079,4163
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,a8a7b204ae298eda36dfffb7a5f73a7670186fb1,Feminin,REGION,oui,2,oui,Établissements privés,Région,2015-16,TOTAL,2015,R53,non,PR,11752,Autres données,non,Bretagne,R53,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,261,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,fcc5d52f21f205e2ea52f0372110e043015c5adc,Masculin,REGION,oui,1,oui,Établissements publics,Région,2015-16,UNIV,2015,R53,non,PU,34698,Autres données,oui,Bretagne,R53,Données diffusables,Universités,2017-04-03T14:31:09+02:00,806,4163
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,31461c9f7d32ca6ef99378b8432c597d2f01a938,Masculin,REGION,oui,1,non,Établissements privés,Région,2015-16,CPGE,2015,R75,non,PR,104,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,a20577e062cf4db18f5d736a496cc4b5e3e33672,Masculin,REGION,oui,1,non,Établissements privés,Région,2015-16,EC_ART,2015,R75,non,PR,686,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,06017a2ac608cdbb0d343289aae9f3f4dd421c73,Masculin,REGION,oui,1,non,Établissements privés,Région,2015-16,EC_COM,2015,R75,non,PR,7704,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,ad35295fa91e3576db647627309fa4ff0ad5e75c,Feminin,REGION,oui,2,non,Établissements privés,Région,2015-16,EC_JUR,2015,R75,non,PR,128,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,d523a07aa58277f68b96c72746de867ebffcc265,Masculin,REGION,oui,1,non,Établissements privés,Région,2015-16,EC_JUR,2015,R75,non,PR,64,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,bbcc9205377a59d5b18803b498babbc5e62a365f,Feminin,REGION,oui,2,non,Établissements privés,Région,2015-16,EC_PARAM,2015,R75,non,PR,3299,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,071031534395fe8615e7b1f9b51391219eb7d55c,Feminin,REGION,oui,2,non,Établissements publics,Région,2015-16,ESPE,2015,R75,non,PU,3462,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,ESPE,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,fec547f8ad86a84f0337998972cac1da667fc166,Masculin,REGION,oui,1,oui,Établissements publics,Région,2015-16,ING_autres,2015,R75,non,PU,1268,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,1268,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,5099a9d9aadea90b6da839918cc6759d2fdf02da,Feminin,REGION,oui,2,oui,Établissements privés,Région,2015-16,TOTAL,2015,R75,non,PR,16780,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,382,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,1e0a0e7e47eb8baef3f47b4dd16cc18fd7e69631,Masculin,REGION,oui,1,oui,Établissements privés,Région,2015-16,TOTAL,2015,R75,non,PR,15331,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,2304,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,638a677dc0398a2361e171cf6e0cb71bb254d04a,Feminin,REGION,oui,2,non,Établissements publics,Région,2015-16,EC_ART,2015,R76,non,PU,1412,Autres données,non,Occitanie,R76,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,98ff1197065357e22f55de130c8b45c6e13d5886,Masculin,REGION,oui,1,non,Établissements publics,Région,2015-16,EC_ART,2015,R76,non,PU,810,Autres données,non,Occitanie,R76,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,3e872d8ee4751f77a631456fe9ebfb92cc75812b,Masculin,REGION,oui,1,non,Établissements privés,Région,2015-16,EC_COM,2015,R76,non,PR,5082,Autres données,non,Occitanie,R76,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,03b7cdccc100a84710ae0098ce3180c86b953707,Masculin,REGION,oui,1,non,Établissements privés,Région,2015-16,EC_JUR,2015,R76,non,PR,134,Autres données,non,Occitanie,R76,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,b49e3bf1f36f5aeff9fbee60a2a7c7fb048755a3,Feminin,REGION,oui,2,non,Établissements publics,Région,2015-16,EC_PARAM,2015,R76,non,PU,5081,Autres données,non,Occitanie,R76,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,65ef09c672ac6797b70c37ae70f4e89540d41d8f,Masculin,REGION,oui,1,non,Établissements publics,Région,2015-16,EC_PARAM,2015,R76,non,PU,974,Autres données,non,Occitanie,R76,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,e5ea428bbf8578b1e2e33f2697c726c520aebe04,Feminin,REGION,oui,2,non,Établissements privés,Région,2015-16,EC_PARAM,2015,R76,non,PR,3071,Autres données,non,Occitanie,R76,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,80343a12365b4ea0d1421e12a0ca48be63d506fe,Masculin,REGION,oui,1,non,Établissements publics,Région,2015-16,EC_autres,2015,R76,non,PU,1886,Autres données,non,Occitanie,R76,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,34e159be8dc76e8fb7da898700e47c79f1e1adb8,Feminin,REGION,oui,2,oui,Établissements publics,Région,2015-16,ING_autres,2015,R76,non,PU,2323,Autres données,non,Occitanie,R76,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,2323,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,a83658c5e4bb2d83fdd67b3ed4700267983815ef,Masculin,REGION,oui,1,oui,Établissements publics,Région,2015-16,ING_autres,2015,R76,non,PU,5118,Autres données,non,Occitanie,R76,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,5118,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,27b10569e2a7ff9002664b31fc631ea4a47e80c5,Masculin,REGION,oui,1,oui,Établissements privés,Région,2015-16,ING_autres,2015,R76,non,PR,1708,Autres données,non,Occitanie,R76,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,1708,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,605f454bfc2fd027c7203d15714349b3d150b7d6,Masculin,REGION,oui,1,non,Établissements privés,Région,2015-16,CPGE,2015,R84,non,PR,1241,Autres données,non,Auvergne-Rhône-Alpes,R84,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,c007fb7c4f2173c4df912fad7b4c7f7aa0772409,Masculin,REGION,oui,1,non,Établissements privés,Région,2015-16,EC_COM,2015,R84,non,PR,7965,Autres données,non,Auvergne-Rhône-Alpes,R84,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,1ee66410141d134c6e9628db7db64041d4194dbc,Masculin,REGION,oui,1,non,Établissements publics,Région,2015-16,ENS,2015,R84,non,PU,994,Autres données,non,Auvergne-Rhône-Alpes,R84,Données diffusables,Écoles normales supérieures (ENS),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,6e3c7a0ced707fda29a40269e038c187913c7ae7,Masculin,REGION,oui,1,non,Établissements privés,Région,2015-16,STS,2015,R84,non,PR,5091,Autres données,non,Auvergne-Rhône-Alpes,R84,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,c73bdc3d63ac74f77f23b8bcf2a48915e9902b26,Feminin,REGION,oui,2,non,Établissements privés,Région,2015-16,EC_JUR,2015,R93,non,PR,116,Autres données,non,Provence-Alpes-Côte d'Azur,R93,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,9d162d116482124ef2cfaed70fd54e8f980c8385,Masculin,REGION,oui,1,non,Établissements publics,Région,2015-16,EC_PARAM,2015,R93,non,PU,689,Autres données,non,Provence-Alpes-Côte d'Azur,R93,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
