Années;Type de collectivité;Pourcentage;Indicateurs;Indicateurs de leffort budgétaire des conseils régionaux;Régions;Pays;Codes régions;Objectifs sur budget ventilé;Valeur;Code anciennes régions;Anciennes régions
2012;Conseils régionaux;0;Budget R&T;;;;;Tous objectifs;63.3;R52;Pays de la Loire
2012;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;;;;Tous objectifs;7.72;R52;Pays de la Loire
2012;Conseils départementaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0.66;R52;Pays de la Loire
2012;Collectivités territoriales;1;Budget R&T;;;;;Opérations immobilières (%);64.91;R22;Picardie
2012;Collectivités territoriales;0;Budget R&T;;;;;Opérations immobilières;24.24;R22;Picardie
2012;Collectivités territoriales;1;Budget R&T;;;;;Projets de la recherche publique (%);11.57;R22;Picardie
2012;Collectivités territoriales;1;Budget R&T;;;;;Réseaux haut débit (%);1.61;R22;Picardie
2012;Collectivités territoriales;0;Budget R&T;;;;;Budget non ventilé;0;R22;Picardie
2012;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;;;;Tous objectifs;4.31;R22;Picardie
2012;Conseils régionaux;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;22.33;R22;Picardie
2012;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;;;;Tous objectifs;1.16;R54;PoitouCharentes
2012;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part du budget de R&T des conseils régionaux dans les dépenses totales des col. Ter.(en %);;;;Tous objectifs;1.51;R54;PoitouCharentes
2012;Conseils départementaux;0;Budget R&T;;;;;Tous objectifs;2.7;R54;PoitouCharentes
2012;Communes et EPCI;0;Budget R&T;;;;;Tous objectifs;1.43;R54;PoitouCharentes
2012;Collectivités territoriales;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;4.89;R54;PoitouCharentes
2012;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;35.85;R54;PoitouCharentes
2012;Collectivités territoriales;0;Budget R&T;;;;;Culture et information scientifique;2.03;R93;ProvenceAlpesCôte d'Azur
2012;Collectivités territoriales;0;Budget R&T;;;;;Budget non ventilé;0;R93;ProvenceAlpesCôte d'Azur
2012;Communes et EPCI;0;Budget R&T;;;;;Tous objectifs;22.33;R93;ProvenceAlpesCôte d'Azur
2012;Conseils départementaux;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;13.22;R93;ProvenceAlpesCôte d'Azur
2012;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;36.41;R93;ProvenceAlpesCôte d'Azur
2012;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;14.94;R93;ProvenceAlpesCôte d'Azur
2012;Collectivités territoriales;1;Budget R&T;;;;;Projets de la recherche publique (%);0.17;R82;RhôneAlpes
2012;Collectivités territoriales;0;Budget R&T;;;;;Projets de la recherche publique;0.3;R82;RhôneAlpes
2012;Collectivités territoriales;0;Budget R&T;;;;;Transferts de technologie;70.83;R82;RhôneAlpes
2012;Collectivités territoriales;0;Budget R&T;;;;;Réseaux haut débit;1.11;R82;RhôneAlpes
2012;Collectivités territoriales;1;Budget R&T;;;;;Culture et information scientifique (%);4.25;R82;RhôneAlpes
2012;Collectivités territoriales;0;Budget R&T;;;;;Culture et information scientifique;7.44;R82;RhôneAlpes
2012;Collectivités territoriales;1;Budget R&T;;;;;Budget non ventilé (%);0;R82;RhôneAlpes
2012;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;;;;Tous objectifs;10.99;R82;RhôneAlpes
2012;Conseils régionaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;21.27;R82;RhôneAlpes
2012;Collectivités territoriales;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;29.45;R82;RhôneAlpes
2012;Collectivités territoriales;1;Budget R&T;;;;;Culture et information scientifique (%);1.5;R01;Guadeloupe
2012;Communes et EPCI;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;R01;Guadeloupe
2012;Collectivités territoriales;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0;R01;Guadeloupe
2012;Collectivités territoriales;0;Budget R&T;;;;;Tous objectifs;5.62;R03;Guyane
2012;Collectivités territoriales;0;Budget R&T;;;;;Budget non ventilé;0;R03;Guyane
2012;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);;;;Tous objectifs;23.05;R03;Guyane
2012;Collectivités territoriales;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;4.19;R03;Guyane
2012;Collectivités territoriales;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0;R03;Guyane
2012;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0;R03;Guyane
2012;Collectivités territoriales;1;Budget R&T;;;;;Equipement de laboratoires (%);0;R02;Martinique
2012;Collectivités territoriales;1;Budget R&T;;;;;Réseaux haut débit (%);0.78;R02;Martinique
2012;Collectivités territoriales;1;Budget R&T;;;;;Culture et information scientifique (%);9.62;R02;Martinique
2012;Collectivités territoriales;1;Budget R&T;;;;;Budget non ventilé (%);0;R02;Martinique
2012;Conseils départementaux;0;Budget R&T;;;;;Tous objectifs;0.39;R02;Martinique
2012;Collectivités territoriales;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0.12;R02;Martinique
2012;Collectivités territoriales;1;Budget R&T;;;;;Aides aux chercheurs (%);49.53;R06;Mayotte (3)
2012;Collectivités territoriales;1;Budget R&T;;;;;Culture et information scientifique (%);6;R06;Mayotte (3)
2012;Collectivités territoriales;0;Budget R&T;;;;;Culture et information scientifique;0.03;R06;Mayotte (3)
2012;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part du budget de R&T des conseils régionaux dans les dépenses totales des col. Ter.(en %);;;;Tous objectifs;0.21;R06;Mayotte (3)
2012;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;R06;Mayotte (3)
2012;Conseils régionaux;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;R06;Mayotte (3)
2012;Conseils départementaux;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;R06;Mayotte (3)
2012;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;R06;Mayotte (3)
2012;Collectivités territoriales;1;Budget R&T;;;;;Opérations immobilières (%);32.06;R04;La Réunion
2012;Collectivités territoriales;0;Budget R&T;;;;;Aides aux chercheurs;1.17;R04;La Réunion
2012;Collectivités territoriales;1;Budget R&T;;;;;Transferts de technologie (%);32.24;R04;La Réunion
2012;Collectivités territoriales;1;Budget R&T;;;;;Budget non ventilé (%);0;R04;La Réunion
2012;Conseils régionaux;0;Budget R&T;;;;;Tous objectifs;11.14;R04;La Réunion
2012;Conseils régionaux;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;4.1;R04;La Réunion
2012;Conseils régionaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;36.81;R04;La Réunion
2012;Communes et EPCI;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;R04;La Réunion
2015;Collectivités territoriales;1;Budget R&T;;;;;Opérations immobilières (%);43.75;R41;Lorraine
2015;Collectivités territoriales;0;Budget R&T;;;;;Opérations immobilières;20.48;R41;Lorraine
2015;Collectivités territoriales;0;Budget R&T;;;;;Budget non ventilé;0;R41;Lorraine
2015;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;;;;Tous objectifs;4.77;R41;Lorraine
2015;Collectivités territoriales;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;24.76;R41;Lorraine
2015;Conseils régionaux;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;22.61;R41;Lorraine
2015;Conseils départementaux;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0.15;R41;Lorraine
2015;Conseils départementaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0.13;R41;Lorraine
2015;Collectivités territoriales;0;Budget R&T;;;;;Aides aux chercheurs;4.65;R73;MidiPyrénées
2015;Collectivités territoriales;1;Budget R&T;;;;;Réseaux haut débit (%);0;R73;MidiPyrénées
2015;Collectivités territoriales;1;Budget R&T;;;;;Budget non ventilé (%);0;R73;MidiPyrénées
2015;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part du budget de R&T des conseils régionaux dans les dépenses totales des col. Ter.(en %);;;;Tous objectifs;0;R73;MidiPyrénées
2015;Collectivités territoriales;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;33.78;R73;MidiPyrénées
2015;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;53.33;R73;MidiPyrénées
2015;Conseils régionaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;58.51;R73;MidiPyrénées
2015;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;30.44;R73;MidiPyrénées
2015;Collectivités territoriales;1;Budget R&T;;;;;Equipement de laboratoires (%);5.42;R31;NordPasdeCalais
2015;Collectivités territoriales;1;Budget R&T;;;;;Aides aux chercheurs (%);10.7;R31;NordPasdeCalais
2015;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part du budget de R&T des conseils régionaux dans les dépenses totales des col. Ter.(en %);;;;Tous objectifs;0;R31;NordPasdeCalais
2015;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;4.45;R31;NordPasdeCalais
2015;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part du budget de R&T des conseils régionaux dans les dépenses totales des col. Ter.(en %);;;;Tous objectifs;0;R52;Pays de la Loire
2015;Communes et EPCI;0;Budget R&T;;;;;Tous objectifs;12.94;R52;Pays de la Loire
2015;Conseils régionaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;15.47;R52;Pays de la Loire
2015;Collectivités territoriales;0;Budget R&T;;;;;Equipement de laboratoires;1.38;R22;Picardie
2015;Collectivités territoriales;1;Budget R&T;;;;;Projets de la recherche publique (%);13.19;R22;Picardie
2015;Collectivités territoriales;1;Budget R&T;;;;;Culture et information scientifique (%);2.12;R22;Picardie
2015;Communes et EPCI;0;Budget R&T;;;;;Tous objectifs;1.29;R22;Picardie
2015;Conseils départementaux;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;R22;Picardie
2015;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;R22;Picardie
2015;Collectivités territoriales;1;Budget R&T;;;;;Equipement de laboratoires (%);9.32;R54;PoitouCharentes
2015;Collectivités territoriales;1;Budget R&T;;;;;Aides aux chercheurs (%);19.77;R54;PoitouCharentes
2015;Collectivités territoriales;1;Budget R&T;;;;;Transferts de technologie (%);28.76;R54;PoitouCharentes
2015;Collectivités territoriales;0;Budget R&T;;;;;Budget non ventilé;0;R54;PoitouCharentes
2015;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;16.7;R54;PoitouCharentes
2015;Collectivités territoriales;0;Budget R&T;;;;;Tous objectifs;93.51;R93;ProvenceAlpesCôte d'Azur
2015;Collectivités territoriales;0;Budget R&T;;;;;Aides aux chercheurs;6.13;R93;ProvenceAlpesCôte d'Azur
2015;Collectivités territoriales;1;Budget R&T;;;;;Culture et information scientifique (%);2.23;R93;ProvenceAlpesCôte d'Azur
2015;Collectivités territoriales;0;Budget R&T;;;;;Culture et information scientifique;2.09;R93;ProvenceAlpesCôte d'Azur
2015;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);;;;Tous objectifs;10.48;R93;ProvenceAlpesCôte d'Azur
2015;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;22.79;R93;ProvenceAlpesCôte d'Azur
2015;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;40.16;R93;ProvenceAlpesCôte d'Azur
2015;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;7.84;R93;ProvenceAlpesCôte d'Azur
2015;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;1.47;R93;ProvenceAlpesCôte d'Azur
2015;Collectivités territoriales;0;Budget R&T;;;;;Opérations immobilières;41.16;R82;RhôneAlpes
2015;Collectivités territoriales;1;Budget R&T;;;;;Equipement de laboratoires (%);0.78;R82;RhôneAlpes
2015;Collectivités territoriales;0;Budget R&T;;;;;Projets de la recherche publique;0.14;R82;RhôneAlpes
2015;Collectivités territoriales;0;Budget R&T;;;;;Transferts de technologie;64.84;R82;RhôneAlpes
2015;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part du budget de R&T des conseils régionaux dans les dépenses totales des col. Ter.(en %);;;;Tous objectifs;0;R82;RhôneAlpes
2015;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;11.31;R82;RhôneAlpes
2015;Conseils départementaux;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;1.11;R82;RhôneAlpes
2015;Conseils départementaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;11.26;R82;RhôneAlpes
2015;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;5.25;R82;RhôneAlpes
2015;Collectivités territoriales;0;Budget R&T;;;;;Opérations immobilières;0;R01;Guadeloupe
2015;Collectivités territoriales;1;Budget R&T;;;;;Projets de la recherche publique (%);32.7;R01;Guadeloupe
2015;Collectivités territoriales;0;Budget R&T;;;;;Projets de la recherche publique;0.55;R01;Guadeloupe
2015;Collectivités territoriales;1;Budget R&T;;;;;Transferts de technologie (%);15.7;R01;Guadeloupe
2015;Collectivités territoriales;0;Budget R&T;;;;;Culture et information scientifique;0.14;R01;Guadeloupe
2015;Collectivités territoriales;1;Budget R&T;;;;;Budget non ventilé (%);0;R01;Guadeloupe
2015;Collectivités territoriales;0;Budget R&T;;;;;Budget non ventilé;0;R01;Guadeloupe
2015;Collectivités territoriales;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0.08;R01;Guadeloupe
2015;Conseils régionaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;4.91;R01;Guadeloupe
2015;Collectivités territoriales;1;Budget R&T;;;;;Equipement de laboratoires (%);0;R03;Guyane
2015;Collectivités territoriales;1;Budget R&T;;;;;Projets de la recherche publique (%);19.47;R03;Guyane
2015;Collectivités territoriales;0;Budget R&T;;;;;Projets de la recherche publique;0.21;R03;Guyane
2015;Collectivités territoriales;0;Budget R&T;;;;;Réseaux haut débit;0.15;R03;Guyane
2015;Collectivités territoriales;1;Budget R&T;;;;;Culture et information scientifique (%);1.61;R03;Guyane
2015;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);;;;Tous objectifs;4.09;R03;Guyane
2015;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0;R03;Guyane
2015;Collectivités territoriales;1;Budget R&T;;;;;Projets de la recherche publique (%);0;R02;Martinique
2015;Collectivités territoriales;0;Budget R&T;;;;;Aides aux chercheurs;0.72;R02;Martinique
2015;Conseils régionaux;0;Budget R&T;;;;;Tous objectifs;2.69;R02;Martinique
2015;Communes et EPCI;0;Budget R&T;;;;;Tous objectifs;0.8;R02;Martinique
2015;Conseils régionaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;R02;Martinique
2015;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;60;R02;Martinique
2015;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0;R02;Martinique
2015;Collectivités territoriales;0;Budget R&T;;;;;Opérations immobilières;0;R06;Mayotte (3)
2015;Collectivités territoriales;1;Budget R&T;;;;;Aides aux chercheurs (%);100;R06;Mayotte (3)
2015;Collectivités territoriales;1;Budget R&T;;;;;Transferts de technologie (%);0;R06;Mayotte (3)
2015;Collectivités territoriales;0;Budget R&T;;;;;Réseaux haut débit;0;R06;Mayotte (3)
2015;Collectivités territoriales;0;Budget R&T;;;;;Culture et information scientifique;0;R06;Mayotte (3)
2015;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part du budget de R&T des conseils régionaux dans les dépenses totales des col. Ter.(en %);;;;Tous objectifs;0;R06;Mayotte (3)
2015;Conseils régionaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;R06;Mayotte (3)
2015;Communes et EPCI;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;R06;Mayotte (3)
2015;Collectivités territoriales;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0;R06;Mayotte (3)
2015;Collectivités territoriales;0;Budget R&T;;;;;Equipement de laboratoires;0.87;R04;La Réunion
2015;Collectivités territoriales;1;Budget R&T;;;;;Projets de la recherche publique (%);34.45;R04;La Réunion
2015;Collectivités territoriales;1;Budget R&T;;;;;Aides aux chercheurs (%);2.58;R04;La Réunion
2015;Collectivités territoriales;1;Budget R&T;;;;;Culture et information scientifique (%);1.81;R04;La Réunion
2015;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);;;;Tous objectifs;2.37;R04;La Réunion
2015;Conseils départementaux;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;1.58;R04;La Réunion
2015;Collectivités territoriales;1;Budget R&T;;;;;Opérations immobilières (%);28.11;A41;Polynésie Française (4)
2015;Collectivités territoriales;0;Budget R&T;;;;;Opérations immobilières;0.94;A41;Polynésie Française (4)
